pq_id,source_type,author,publication_title,date,title,document_type,tca,copyright,university_news,city,state,census_region
2408736510,Newspapers,"McAuliff, Michael","New York Daily News; New York, N.Y.",2020-06-03,"Bible, but no 'justice'; Dems blast brutal clearing of park for Trump's church photo-op",News,0,"Copyright Tribune Publishing Company, LLC Jun 3, 2020",0,NEW YORK,NY,Northeast
2410530906,Newspapers,"Holmes, Helen","The New York Observer; New York, N.Y.",2020-06-03,Artist Jammie Holmes Flies Banners Across the Sky to Remember George Floyd’s Last Words,News,0,"Copyright New York Observer, LP Jun 3, 2020",0,NEW YORK,NY,Northeast
2408877688,Newspapers,"Tracy, Marc","New York Times, Late Edition (East Coast); New York, N.Y.",2020-06-03,"ACLU Sues Minneapolis, Claiming Police Tactics Violated Freedom of Press [With graphic(s)]",News,0,"Copyright New York Times Company Jun 3, 2020",0,NEW YORK,NY,Northeast
2408916584,Newspapers,"Isaac, Mike","New York Times, Late Edition (East Coast); New York, N.Y.",2020-06-03,Early Facebook Employees Disavow Zuckerberg’s Stance on Trump Posts [With graphic(s)],News,0,"Copyright New York Times Company Jun 3, 2020",0,NEW YORK,NY,Northeast
2408723853,Newspapers,"Kanno-Youngs, Zolan; Benner, Katie","New York Times, Late Edition (East Coast); New York, N.Y.",2020-06-03,"Washington, With No Governor, Becomes Test for Federal Enforcement: [National Desk]",News,0,"Copyright New York Times Company Jun 3, 2020",0,NEW YORK,NY,Northeast
2408723925,Newspapers,"Bouie, Jamelle","New York Times, Late Edition (East Coast); New York, N.Y.",2020-06-03,Trump Is No 'Law-and-Order' Nixon: [Op-Ed],"Opinions, Commentary",0,"Copyright New York Times Company Jun 3, 2020",0,NEW YORK,NY,Northeast
2408723874,Newspapers,"Cacciola, Scott","New York Times, Late Edition (East Coast); New York, N.Y.",2020-06-03,TV Announcer for Kings Resigns; Posted 'All Lives Matter' on Twitter: [Sports Desk],News,0,"Copyright New York Times Company Jun 3, 2020",0,NEW YORK,NY,Northeast
2408739781,Newspapers,"Lawrence, Jill","The News Journal; Wilmington, Del.",2020-06-03,Biden needs Harris or Demings as vice president,Editorial,0,Copyright 2020 - THE NEWS JOURNAL - All Rights Reserved.,0,WILMINGTON,DE,South
2409210875,Newspapers,"Batten, Brent","The News Press; Fort Myers, Fla.",2020-06-03,"Who polices the police, and how well?: Marco's ongoing, long-term mess shows difficulty of discipline",News,0,Copyright 2020 - THE NEWS-PRESS - All Rights Reserved.,0,FORT MYERS,FL,South
2409210854,Newspapers,"Batlle, Maryann","The News Press; Fort Myers, Fla.",2020-06-03,Bonita Springs hosts a peaceful protest: Monday gathering draws around 30 people,News,0,Copyright 2020 - THE NEWS-PRESS - All Rights Reserved.,0,FORT MYERS,FL,South
2408737121,Newspapers,"Morris, Deborah S","Newsday, Combined editions; Long Island, N.Y.",2020-06-03,Condemning talk by eatery owner,News,0,"Copyright Newsday LLC Jun 3, 2020",0,LONG ISLAND,NY,Northeast
2408737129,Newspapers,NA,"Newsday, Combined editions; Long Island, N.Y.",2020-06-03,NEW DAY OF LI PROTESTS OF FLOYD DEATH: Demonstrations from Long Beach to Bridgehampton,News,0,"Copyright Newsday LLC Jun 3, 2020",0,LONG ISLAND,NY,Northeast
2408737127,Newspapers,"Lennon, David","Newsday, Combined editions; Long Island, N.Y.",2020-06-03,"MLB, PLAYERS BETTER GET ACT TOGETHER: There are bigger issues in U.S. than fight over money",News,0,"Copyright Newsday LLC Jun 3, 2020",0,LONG ISLAND,NY,Northeast
2408739099,Newspapers,NA,"Orlando Sentinel; Orlando, Fla.",2020-06-03,LL Cool J raps in tribute to Floyd CELEBRITIES Tribune news services,News,0,Copyright © 2020 Orlando Sentinel,0,ORLANDO,FL,South
2414716225,Newspapers,"Winston, Hannah","Palm Beach Post; West Palm Beach, Fla.",2020-06-03,"Florida troopers kneel with Boca Raton demonstrators: ‘I feel like this time, it’s not something you can’t scroll past.’ —Nela Latus, 24",News,0,"Copyright GateHouse Media, Inc. Jun 3, 2020",0,WEST PALM BEACH,FL,South
2414716229,Newspapers,"Schad, Joe","Palm Beach Post; West Palm Beach, Fla.",2020-06-03,New Dolphins safety peacefully protests,News,0,"Copyright GateHouse Media, Inc. Jun 3, 2020",0,WEST PALM BEACH,FL,South
2426801313,Newspapers,"Swiech, Paul","Pantagraph; Bloomington, Ill.",2020-06-03,COVID cases slow in McLean County,News,0,"Copyright Pantagraph Publishing Co. Jun 3, 2020",0,BLOOMINGTON,IL,North Central
2408949801,Newspapers,"Tamari, Jonathan; Terruso, Julia; Tornoe, Rob","Philadelphia Daily News; Philadelphia, Pa.",2020-06-03,"In Philly, Biden calls for leadership, unity",News,0,"Copyright Philadelphia Media Network (Newspapers) LLC Jun 3, 2020",0,PHILADELPHIA,PA,Northeast
2408949901,Newspapers,"Wellington, Elizabeth","Philadelphia Daily News; Philadelphia, Pa.",2020-06-03,"THIS TIME IS DIFFERENT: As a black man and business owner, he understands the protests and the suffering.",News,0,"Copyright Philadelphia Media Network (Newspapers) LLC Jun 3, 2020",0,PHILADELPHIA,PA,Northeast
2408950638,Newspapers,"Pompey, Keith","Philadelphia Daily News; Philadelphia, Pa.",2020-06-03,Harris asks for ouster of politician,News,0,"Copyright Philadelphia Media Network (Newspapers) LLC Jun 3, 2020",0,PHILADELPHIA,PA,Northeast
2408951468,Newspapers,"Wood, Anthony R; McCarthy, Erin; Aubrey Whelan Chris Palmer; Hanna, Maddie; Laughlin, Jason; Melamed, Samantha; Moran, Robert; Orso, Anna; Pompey, Keith; Goodin-Smith, Oona; Sean Collins Walsh contributed to this+ article.","Philadelphia Inquirer; Philadelphia, Pa.",2020-06-03,"PEACEFUL ASSEMBLY: REGION: After days of chaos, the protests take a healing turn.",News,0,"Copyright Philadelphia Media Network (Newspapers) LLC Jun 3, 2020",0,PHILADELPHIA,PA,Northeast
2408951681,Newspapers,"Tamari, Jonathan; Terruso, Julia; Tornoe, Rob","Philadelphia Inquirer; Philadelphia, Pa.",2020-06-03,"BIDEN: At City Hall, he urges equality, says Trump spreads hate.",News,0,"Copyright Philadelphia Media Network (Newspapers) LLC Jun 3, 2020",0,PHILADELPHIA,PA,Northeast
2408951049,Newspapers,"Orso, Anna; Steele, Allison; Bender, William; Vella, Vinny","Philadelphia Inquirer; Philadelphia, Pa.",2020-06-03,"City says vigilantism not allowed: Up to 100 men walked the streets of Fishtown on Monday night, carrying baseball bats, hammers.",News,0,"Copyright Philadelphia Media Network (Newspapers) LLC Jun 3, 2020",0,PHILADELPHIA,PA,Northeast
2408951041,Newspapers,"Pompey, Keith","Philadelphia Inquirer; Philadelphia, Pa.",2020-06-03,BIG BEN: Sixers' Simmons takes Trump to task for Monday actions.,News,0,"Copyright Philadelphia Media Network (Newspapers) LLC Jun 3, 2020",0,PHILADELPHIA,PA,Northeast
2408790802,Newspapers,"Goldstein, Andrew; Trombola, Nick; Lee, Lauren","Pittsburgh Post - Gazette; Pittsburgh, Pa.",2020-06-03,"MARCH TO, FROM SOUTH SIDE REMAINS PEACEFUL",News,0,"Copyright Pittsburgh Post - Gazette Jun 3, 2020",0,PITTSBURGH,PA,Northeast
2409009435,Newspapers,"Goldstein, Andrew; Trombola, Nick; Lee, Lauren","Pittsburgh Post - Gazette; Pittsburgh, Pa.",2020-06-03,"MARCH TO, FROM SOUTH SIDE REMAINS PEACEFUL",News,0,"Copyright Pittsburgh Post - Gazette Jun 3, 2020",0,PITTSBURGH,PA,Northeast
2408730434,Newspapers,NA,"Pittsburgh Post - Gazette; Pittsburgh, Pa.",2020-06-03,FINDING LIGHT IN THE DARKNESS,Editorial,0,"Copyright Pittsburgh Post - Gazette Jun 3, 2020",0,PITTSBURGH,PA,Northeast
2408790791,Newspapers,"Wimbley, Lacretia","Pittsburgh Post - Gazette; Pittsburgh, Pa.",2020-06-03,TREE OF LIFE RABBI SPEAKS OUT AGAINST RACISM,News,0,"Copyright Pittsburgh Post - Gazette Jun 3, 2020",0,PITTSBURGH,PA,Northeast
2408731528,Newspapers,"Thistle, Scott","Portland Press Herald; Portland, Me.",2020-06-03,"Delegation assails Trump threat to turn U.S. military on protesters They also decry his decision to have troops use tear gas on peaceful demonstrators, clearing his path to a church.",News,0,"Copyright Portland Newspapers Jun 3, 2020",0,PORTLAND,ME,Northeast
2408731685,Newspapers,NA,"Portland Press Herald; Portland, Me.",2020-06-03,Police violence is about more than 'a few bad apples' Systemic racism is what's killing one unarmed African American after another.,News,0,"Copyright Portland Newspapers Jun 3, 2020",0,PORTLAND,ME,Northeast
2408731578,Newspapers,"Byrne, Matt","Portland Press Herald; Portland, Me.",2020-06-03,"23 arrested in clashes after Monday protests 22 were charged with failure to disperse. One man, a tractor-trailer driver, was charged with reckless conduct with a dangerous weapon.",News,0,"Copyright Portland Newspapers Jun 3, 2020",0,PORTLAND,ME,Northeast
2408740179,Newspapers,"Mueller, Chris","The Post - Crescent; Appleton, Wis.",2020-06-03,Protest brings hundreds to downtown Appleton to rally against police brutality,News,0,Copyright 2020 - THE POST-CRESCENT - All Rights Reserved.,0,APPLETON,WI,North Central
2408737666,Newspapers,"Heim, Madeline","Press; Sheboygan, Wis.",2020-06-03,"Health experts support demonstrations, offer ways for police, activists to stay safer amid crowds",News,0,Copyright 2020 - THE SHEBOYGAN PRESS - All Rights Reserved.,0,SHEBOYGAN,WI,North Central
2408955974,Newspapers,"Lee, Chantelle","The Press Democrat; Santa Rosa, Calif.",2020-06-03,Protesters block busy Sebastopol intersection to honor George Floyd,News,0,"Copyright Sonoma Media Investments, LLC Jun 3, 2020",0,SANTA ROSA,CA,West
2408956219,Newspapers,"Chudwin, Elissa","The Press Democrat; Santa Rosa, Calif.",2020-06-03,"Video of George Floyd's daughter, Ex-Warrior Stephen Jackson goes viral",News,0,"Copyright Sonoma Media Investments, LLC Jun 3, 2020",0,SANTA ROSA,CA,West
2408740408,Newspapers,NA,"Reno Gazette - Journal; Reno, Nev.",2020-06-03,"Acknowledge inequality, protest nonviolently",News,0,Copyright 2020 - RENO GAZETTE-JOURNAL - All Rights Reserved.,0,RENO,NV,West
2408741980,Newspapers,NA,"Reno Gazette - Journal; Reno, Nev.",2020-06-03,"Kudos to police, National Guard, officials",News,0,Copyright 2020 - RENO GAZETTE-JOURNAL - All Rights Reserved.,0,RENO,NV,West
2408910754,Newspapers,"Terwilliger, Vicki","Republican & Herald; Pottsville, Pa.",2020-06-03,Candidate Reports For National Guard Duty,News,0,"Copyright Republican & Herald Jun 3, 2020",0,POTTSVILLE,PA,Northeast
2410441220,Newspapers,NA,"The Salinas Californian; Salinas, Calif.",2020-06-03,Curfews expand across California: Trump vows to send military to U.S. cities,News,0,Copyright 2020 - THE SALINAS CALIFORNIAN - All Rights Reserved.,0,SALINAS,CA,West
2412495926,Newspapers,Anonymous,"San Francisco Examiner; San Francisco, Calif.",2020-06-03,Resolution would prevent hiring police known for misconduct,News,0,"Copyright San Francisco Media Company Jun 3, 2020",0,SAN FRANCISCO,CA,West
2408796291,Newspapers,"Hunt, Dan","Savannah Morning News; Savannah, Ga.",2020-06-03,'Giving a voice to the voiceless': Bluffton residents protest police killings of black Americans,News,0,"Copyright Savannah Morning News Jun 3, 2020",0,SAVANNAH,GA,South
2408796288,Newspapers,"Hunt, Dan","Savannah Morning News; Savannah, Ga.",2020-06-03,'Giving a voice to the voiceless': Bluffton residents protest police killings of black Americans,News,0,"Copyright Savannah Morning News Jun 3, 2020",0,SAVANNAH,GA,South
2408742017,Newspapers,NA,"South Florida Sun - Sentinel; Fort Lauderdale, Fla.",2020-06-03,LL Cool J raps in tribute to Floyd CELEBRITIES Tribune news services,News,0,Copyright © 2020 South Florida Sun-Sentinel,0,FORT LAUDERDALE,FL,South
2408738243,Newspapers,EDITORIAL BOARD,"The Spectrum; St. George, Utah",2020-06-03,US finds itself a country in crisis,News,0,Copyright 2020 - THE SPECTRUM - All Rights Reserved.,0,ST. GEORGE,UT,West
2408855063,Newspapers,"Shanks, Adam","Spokesman Review; Spokane, Wash.",2020-06-03,'I can't breathe': Witness to Spokane arrest questions controversial tactic,News,0,"Copyright Cowles Publishing Company, d/b/a The Spokesman-Review Jun 3, 2020",0,SPOKANE,WA,West
2408856363,Newspapers,NA,"Spokesman Review; Spokane, Wash.",2020-06-03,Iowa voters unseat Rep. King,News,0,"Copyright Cowles Publishing Company, d/b/a The Spokesman-Review Jun 3, 2020",0,SPOKANE,WA,West
2408851056,Newspapers,"Quinlan, Maggie","Spokesman Review; Spokane, Wash.",2020-06-03,"Peaceful protest stays that way with pizza, cookies Small group gathers at Riverfront for rally",News,0,"Copyright Cowles Publishing Company, d/b/a The Spokesman-Review Jun 3, 2020",0,SPOKANE,WA,West
2408850261,Newspapers,"Meehan, Jim","Spokesman Review; Spokane, Wash.",2020-06-03,Dower can see the pain Ex-Bulldog grew up near where Floyd died,News,0,"Copyright Cowles Publishing Company, d/b/a The Spokesman-Review Jun 3, 2020",0,SPOKANE,WA,West
2408739507,Newspapers,TRIBUNE CONTENT AGENCY,"St. Cloud Times; St. Cloud, Minn.",2020-06-03,Gopher coach Fleck speaks out on Floyd protests,News,0,Copyright 2020 - ST. CLOUD TIMES - All Rights Reserved.,0,ST. CLOUD,MN,North Central
2408857012,Newspapers,"Messenger, Tony","St. Louis Post - Dispatch; St. Louis, Mo.",2020-06-03,Messenger: An agonized nation tries to find a path forward amid increased violence,"Opinions, Commentary",0,"Copyright Pulitzer, Inc. Jun 3, 2020",0,ST. LOUIS,MO,North Central
2408857008,Newspapers,NA,"St. Louis Post - Dispatch; St. Louis, Mo.",2020-06-03,"Letters to the editor, June 3",Letter To The Editor,0,"Copyright Pulitzer, Inc. Jun 3, 2020",0,ST. LOUIS,MO,North Central
2408910826,Newspapers,"Jackson, Kent; Monitz, Kelly","Standard - Speaker; Hazleton, Pa.",2020-06-03,Number Of Voters Reject Mail-in Ballot Option,News,0,"Copyright Standard-Speaker Jun 3, 2020",0,HAZLETON,PA,Northeast
2408740614,Newspapers,"Sikich, Chris; Tuohy, John; Lange, Kaitlin","Star Press; Muncie, Ind.",2020-06-03,Brainard plans to sue Minneapolis over protests,News,0,Copyright 2020 - THE STAR PRESS - All Rights Reserved.,0,MUNCIE,IN,North Central
2408740136,Newspapers,"Guskey, Jordan","Star Press; Muncie, Ind.",2020-06-03,BSU athlete plans protest: Minneapolis native aims to 'start that dialogue',News,0,Copyright 2020 - THE STAR PRESS - All Rights Reserved.,0,MUNCIE,IN,North Central
2408938874,Newspapers,"Rao, Maya","Star Tribune; Minneapolis, Minn.",2020-06-03,Minority neighborhoods staggered by destruction,News,0,"Copyright Star Tribune Media Company LLC Jun 3, 2020",0,MINNEAPOLIS,MN,North Central
2408939042,Newspapers,"Hopfensperger, Jean; Smith, Kelly","Star Tribune; Minneapolis, Minn.",2020-06-03,Deluge of giving engulfs anguish,News,0,"Copyright Star Tribune Media Company LLC Jun 3, 2020",0,MINNEAPOLIS,MN,North Central
2408938711,Newspapers,"Xiong, Chao","Star Tribune; Minneapolis, Minn.",2020-06-03,Floyd family attorney blasts county autopsy,News,0,"Copyright Star Tribune Media Company LLC Jun 3, 2020",0,MINNEAPOLIS,MN,North Central
2408938837,Newspapers,"Mannix, Andy","Star Tribune; Minneapolis, Minn.",2020-06-03,Misinformation in Floyd death troubling,News,0,"Copyright Star Tribune Media Company LLC Jun 3, 2020",0,MINNEAPOLIS,MN,North Central
2408939033,Newspapers,"Louwagie, Pam","Star Tribune; Minneapolis, Minn.",2020-06-03,"Floyd's family speaks out, calls for justice",News,0,"Copyright Star Tribune Media Company LLC Jun 3, 2020",0,MINNEAPOLIS,MN,North Central
2408938703,Newspapers,"Walsh, Paul","Star Tribune; Minneapolis, Minn.",2020-06-03,Trucker who drove on bridge leaves jail,News,0,"Copyright Star Tribune Media Company LLC Jun 3, 2020",0,MINNEAPOLIS,MN,North Central
2408938861,Newspapers,REID FORGRAVE,"Star Tribune; Minneapolis, Minn.",2020-06-03,Guard waits 'for the scales to tip': National Guard assists state and local law enforcement to face historic protests.,News,0,"Copyright Star Tribune Media Company LLC Jun 3, 2020",0,MINNEAPOLIS,MN,North Central
2408938812,Newspapers,"Montemayor, Stephen","Star Tribune; Minneapolis, Minn.",2020-06-03,"DFL leaders want police reform at top of special session: ""We are at a critical point,"" lawmakers say as Floyd's death revives policing proposals from AG task force.",News,0,"Copyright Star Tribune Media Company LLC Jun 3, 2020",0,MINNEAPOLIS,MN,North Central
2408939162,Newspapers,"REINAN, JOHN","Star Tribune; Minneapolis, Minn.",2020-06-03,"Mayor resigns over inflammatory meme about protesters: In Sauk Rapids, two volunteer firefighters were fired for offensive social media posts.",News,0,"Copyright Star Tribune Media Company LLC Jun 3, 2020",0,MINNEAPOLIS,MN,North Central
2408938769,Newspapers,"Olson, Rochelle","Star Tribune; Minneapolis, Minn.",2020-06-03,"County tallies toll at libraries, other sites",News,0,"Copyright Star Tribune Media Company LLC Jun 3, 2020",0,MINNEAPOLIS,MN,North Central
2408939095,Newspapers,"Mannix, Andy; Xiong, Chao","Star Tribune; Minneapolis, Minn.",2020-06-03,Three more charged in connection with riots,News,0,"Copyright Star Tribune Media Company LLC Jun 3, 2020",0,MINNEAPOLIS,MN,North Central
2408939246,Newspapers,"Goessling, Ben","Star Tribune; Minneapolis, Minn.",2020-06-03,Kendricks prods NFL to do more: Vikings LB criticizes commissioner's statement on George Floyd's death.,News,0,"Copyright Star Tribune Media Company LLC Jun 3, 2020",0,MINNEAPOLIS,MN,North Central
2408939247,Newspapers,NA,"Star Tribune; Minneapolis, Minn.",2020-06-03,Our heartless leader,Editorial,0,"Copyright Star Tribune Media Company LLC Jun 3, 2020",0,MINNEAPOLIS,MN,North Central
2408973699,Newspapers,"Frary, John","Sun Journal; Lewiston, Me.",2020-06-03,Race and Politics,News,0,"Copyright Sun Journal Jun 3, 2020",0,LEWISTON,ME,Northeast
2408903369,Newspapers,CT Bowen -- Times,Tampa Bay Times; Tampa Bay,2020-06-03,Aid eyed for businesses damagedin protests,News,0,"Copyright Times Publishing Company Jun 3, 2020",0,TAMPA BAY,FL,South
2408750588,Newspapers,NA,"Targeted News Service; Washington, D.C.",2020-06-03,"National Coop Grocers Issues Statement on Death of George Floyd, Racial Equality",News,0,Targeted News Service,0,WASHINGTON,DC,Northeast
2408754140,Newspapers,NA,"Targeted News Service; Washington, D.C.",2020-06-03,British Columbia Assembly of First Nations Regional Chief Terry Teegee's Statement on Racialized Police Brutality,News,0,Targeted News Service,0,WASHINGTON,DC,Northeast
2408784293,Newspapers,NA,"Targeted News Service; Washington, D.C.",2020-06-03,Connecticut Wesleyan University: Wesleyan Community Reacts to Death of George Floyd,News,0,Targeted News Service,0,WASHINGTON,DC,Northeast
2408786176,Newspapers,NA,"Targeted News Service; Washington, D.C.",2020-06-03,"American Library Association Executive Board Stands With BCALA in Condemning Violence, Racism Towards Black People, All People of Color",News,0,Targeted News Service,0,WASHINGTON,DC,Northeast
2408787837,Newspapers,NA,"Targeted News Service; Washington, D.C.",2020-06-03,Gardner-Webb University Condemns All Forms of Racism,News,0,Targeted News Service,0,WASHINGTON,DC,Northeast
2408791212,Newspapers,NA,"Targeted News Service; Washington, D.C.",2020-06-03,"At Judiciary Committee Hearing, Sen. Klobuchar Addresses Injustices in Justice System, Demands Answers on Home Confinement Transfers During Coronavirus",News,0,Targeted News Service,0,WASHINGTON,DC,Northeast
2408791240,Newspapers,NA,"Targeted News Service; Washington, D.C.",2020-06-03,"PBS to Address Race, Racism in America Through Broadcast, Streaming Content",News,0,Targeted News Service,0,WASHINGTON,DC,Northeast
2408793787,Newspapers,NA,"Targeted News Service; Washington, D.C.",2020-06-03,Sen. Hyde-Smith Issues Statement on Death of George Floyd,News,0,Targeted News Service,0,WASHINGTON,DC,Northeast
2408794280,Newspapers,NA,"Targeted News Service; Washington, D.C.",2020-06-03,League of California Cities Issues Statement on Death of George Floyd,News,0,Targeted News Service,0,WASHINGTON,DC,Northeast
2408794613,Newspapers,NA,"Targeted News Service; Washington, D.C.",2020-06-03,Colorado Mesa University President Tim Foster's Statement on Turning Corner on Racism,News,0,Targeted News Service,0,WASHINGTON,DC,Northeast
2408796201,Newspapers,NA,"Targeted News Service; Washington, D.C.",2020-06-03,University of Baltimore: President Schmoke - 'We Must Combat Pandemic Racism',News,0,Targeted News Service,0,WASHINGTON,DC,Northeast
2408796548,Newspapers,NA,"Targeted News Service; Washington, D.C.",2020-06-03,Rep. Foxx Issues Statement on Death George Floyd,News,0,Targeted News Service,0,WASHINGTON,DC,Northeast
2408796876,Newspapers,NA,"Targeted News Service; Washington, D.C.",2020-06-03,National Association of Elementary School Principals Statement on National Uprisings in Response to Police Violence Against African Americans,News,0,Targeted News Service,0,WASHINGTON,DC,Northeast
2408809794,Newspapers,NA,"Targeted News Service; Washington, D.C.",2020-06-03,Letter From MIT Police Chief John DiFava: Protecting and Serving at a Time of Great Pain,News,0,Targeted News Service,0,WASHINGTON,DC,Northeast
2408809842,Newspapers,NA,"Targeted News Service; Washington, D.C.",2020-06-03,Advancement Project National Office Statement: We Applaud Minneapolis Public School Board's Decision to Embrace #PoliceFreeSchools,News,0,Targeted News Service,0,WASHINGTON,DC,Northeast
2408813461,Newspapers,NA,"Targeted News Service; Washington, D.C.",2020-06-03,ACLU: Know Your Rights While Protesting Police Brutality,News,0,Targeted News Service,0,WASHINGTON,DC,Northeast
2408813468,Newspapers,NA,"Targeted News Service; Washington, D.C.",2020-06-03,Rep. Vela Issues Statement on President Trump Calls to Use Military Against American Protestors,News,0,Targeted News Service,0,WASHINGTON,DC,Northeast
2408813497,Newspapers,NA,"Targeted News Service; Washington, D.C.",2020-06-03,National Lawyers Guild Statement on the President's Unlawful Declaration of Antifa as a Domestic Terrorist Organization,News,0,Targeted News Service,0,WASHINGTON,DC,Northeast
2408813829,Newspapers,NA,"Targeted News Service; Washington, D.C.",2020-06-03,MALDEF Issues Statement on National Crisis Due to Death of George Floyd,News,0,Targeted News Service,0,WASHINGTON,DC,Northeast
2408815814,Newspapers,NA,"Targeted News Service; Washington, D.C.",2020-06-03,Consumer Attorneys of California Issues Statement on Death of George Floyd,News,0,Targeted News Service,0,WASHINGTON,DC,Northeast
2408815818,Newspapers,NA,"Targeted News Service; Washington, D.C.",2020-06-03,Southwestern University: A Message From Interim President Dale Knobel,News,0,Targeted News Service,0,WASHINGTON,DC,Northeast
2408815843,Newspapers,NA,"Targeted News Service; Washington, D.C.",2020-06-03,American Council on the Teaching of Foreign Languages Statement on the Killing of George Floyd and Systemic Racism,News,0,Targeted News Service,0,WASHINGTON,DC,Northeast
2409103396,Newspapers,NA,"Targeted News Service; Washington, D.C.",2020-06-03,National Medical Association Calls for Open Dialogue on Police Brutality,News,0,Targeted News Service,0,WASHINGTON,DC,Northeast
2419251703,Newspapers,NA,"Targeted News Service; Washington, D.C.",2020-06-03,Wake Tech's Commitment to Equity and a Better Future,News,0,Targeted News Service,0,WASHINGTON,DC,Northeast
2420200709,Newspapers,NA,"Targeted News Service; Washington, D.C.",2020-06-03,University of Miami: Student Organizers of Coral Gables Protest Focus on Reforms,News,0,Targeted News Service,0,WASHINGTON,DC,Northeast
2408951253,Newspapers,"Barton, Thomas J","Telegraph - Herald; Dubuque, Iowa",2020-06-03,250 gather in Jackson park,News,0,"Copyright Telegraph Herald Jun 3, 2020",0,DUBUQUE,IA,North Central
2409210886,Newspapers,"Broden, Scott","The Tennessean; Nashville, Tenn.",2020-06-03,Rutherford County Jail reports rise in COVID-19,News,0,Copyright 2020 - THE TENNESSEAN - All Rights Reserved.,0,NASHVILLE,TN,South
2409210908,Newspapers,"Tamburin, Adam","The Tennessean; Nashville, Tenn.",2020-06-03,Anti-brutality protests roll across Tennessee,News,0,Copyright 2020 - THE TENNESSEAN - All Rights Reserved.,0,NASHVILLE,TN,South
2409210975,Newspapers,"Fisher, Kelly","The Tennessean; Nashville, Tenn.",2020-06-03,Court records reveal details of arrests,News,0,Copyright 2020 - THE TENNESSEAN - All Rights Reserved.,0,NASHVILLE,TN,South
2408910757,Newspapers,Associated Press,"The Times - Tribune; Scranton, Pa.",2020-06-03,AP Sources: Trump Privately Backing Off Sending Troops To States,News,0,"Copyright The Times-Tribune Jun 3, 2020",0,SCRANTON,PA,Northeast
2408910919,Newspapers,DONNIE COLLINS / STAFF WRITER,"The Times - Tribune; Scranton, Pa.",2020-06-03,PSU Players Hoping To Keep Conversations Alive,News,0,"Copyright The Times-Tribune Jun 3, 2020",0,SCRANTON,PA,Northeast
2408741744,Newspapers,"Smith, Jackie; Fitzgerald, Laura","Times Herald; Port Huron, Mich.",2020-06-03,Two protests planned for Port Huron in wake of Floyd's death,News,0,Copyright 2020 - TIMES HERALD - All Rights Reserved.,0,PORT HURON,MI,North Central
2408735280,Newspapers,"Hrenchir, Tim","Topeka Capital Journal; Topeka, Kan.",2020-06-03,Mayor urges compassionate response to violence at protest,News,0,"Copyright Topeka Capital Journal Jun 3, 2020",0,TOPEKA,KS,North Central
2408991637,Newspapers,"Horne, Samson X","Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.",2020-06-03,"New Orleans Saints safety Malcolm Jenkins has responded to teammate Drew Brees after Brees called kneeling during the presentation of the American flag ""disrespectful."" [Derived Headline]",News,0,"Copyright Tribune-Review Publishing Company Jun 3, 2020",0,GREENSBURG,PA,Northeast
2408992107,Newspapers,STAR 1 1  STAR,"Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.",2020-06-03,George Floyd autopsy report released; he tested positive for COVID-19 in April,News,0,"Copyright Tribune-Review Publishing Company Jun 3, 2020",0,GREENSBURG,PA,Northeast
2408689569,Newspapers,"Schoolman, Autumn",USA Today (Online); Arlington,2020-06-03,"In aftermath of George Floyd's death, San Diego police will 'immediately' end use of carotid restraint",News,0,"Copyright USA Today, a division of Gannett Satellite Information Network, Inc. Jun 3, 2020",0,ARLINGTON,VA,South
2408690053,Newspapers,"Culver, Jordan; Woodyard, Chris",USA Today (Online); Arlington,2020-06-03,Los Angeles Police Chief Michel Moore apologizes after saying George Floyd's death is on the 'hands' of looters,News,0,"Copyright USA Today, a division of Gannett Satellite Information Network, Inc. Jun 3, 2020",0,ARLINGTON,VA,South
2408690402,Newspapers,"Trepany, Charles",USA Today (Online); Arlington,2020-06-03,"James Corden, Reggie Watts break down in tears on-air while discussing racism in America",News,0,"Copyright USA Today, a division of Gannett Satellite Information Network, Inc. Jun 3, 2020",0,ARLINGTON,VA,South
2408690479,Newspapers,"Martinez, Arlene",USA Today (Online); Arlington,2020-06-03,In CA: Sheriff tells people they're welcome not to use 911; waiting on 300 million masks,News,0,"Copyright USA Today, a division of Gannett Satellite Information Network, Inc. Jun 3, 2020",0,ARLINGTON,VA,South
2408716800,Newspapers,"Garcia, Uriel J; Boehm, Jessica; Arizona Republic 1 1  Arizona Republic",USA Today (Online); Arlington,2020-06-03,Phoenix's Jeri Williams is one of the nation's few black female police chiefs. She says George Floyd's death was 'disgustingly horrific.',News,0,"Copyright USA Today, a division of Gannett Satellite Information Network, Inc. Jun 3, 2020",0,ARLINGTON,VA,South
2408750452,Newspapers,"King, Ledyard; Groppe, Maureen",USA Today (Online); Arlington,2020-06-03,"Pandemic, George Floyd death has once-confident Senate Republicans on defense in November election",News,0,"Copyright USA Today, a division of Gannett Satellite Information Network, Inc. Jun 3, 2020",0,ARLINGTON,VA,South
2408856057,Newspapers,NA,USA Today (Online); Arlington,2020-06-03,George Floyd riot arsonists: Today's Toon,News,0,"Copyright USA Today, a division of Gannett Satellite Information Network, Inc. Jun 3, 2020",0,ARLINGTON,VA,South
